uid12447	D	w
uid12448	CH	m
uid12449	D	w
uid12450	D	m
uid12451	D	m
uid12452	CH	w
uid12453	D	m
uid12454	D	m
uid12455	A	m
uid12456	CH	w
uid12457	D	w
uid12458	D	w
uid12459	D	w
uid12460	D	w
uid12461	D	m
uid12462	D	w
uid12463	D	w
uid12464	D	w
uid12465	A	w
uid12466	A	m
uid12467	CH	m
uid12468	CH	m
uid12469	D	m
uid12470	A	m
uid12471	A	w
uid12472	A	m
uid12473	D	w
uid12474	D	w
uid12475	D	w
uid12476	A	w
uid12477	D	m
uid12478	CH	w
uid12479	D	m
uid12480	A	w
uid12481	D	m
uid12482	D	w
uid12483	A	w
uid12484	D	w
uid12485	A	w
uid12486	A	m
uid12487	CH	w
uid12488	D	w
uid12489	D	w
uid12490	D	m
uid12491	CH	m
uid12492	CH	w
uid12493	D	m
uid12494	D	w
uid12495	CH	m
uid12496	D	w
uid12497	D	m
uid12498	A	w
uid12499	A	m
uid12500	CH	w
uid12501	D	m
uid12502	D	m
uid12503	D	w
uid12504	CH	w
uid12505	D	w
uid12506	D	w
uid12507	CH	w
uid12508	A	m
uid12509	A	w
uid12510	CH	m
uid12511	D	w
uid12512	D	w
uid12513	D	m
uid12514	D	w
uid12515	D	w
uid12516	D	w
uid12517	CH	w
uid12518	D	m
uid12519	D	w
uid12520	D	m
uid12521	D	m
uid12522	D	m
uid12523	CH	w
uid12524	D	w
uid12525	A	w
uid12526	D	w
uid12527	D	w
uid12528	CH	m
uid12529	D	w
uid12530	D	m
uid12531	A	w
uid12532	CH	w
uid12533	A	w
uid12534	D	w
uid12535	A	m
uid12536	A	w
uid12537	CH	w
uid12538	CH	w
uid12539	D	m
uid12540	A	w
uid12541	CH	w
uid12542	CH	w
uid12543	A	w
uid12544	D	m
uid12545	D	m
uid12546	D	m
uid12547	D	w
uid12548	A	w
uid12549	D	m
uid12550	D	m
uid12551	A	w
uid12552	D	w
uid12553	A	w
uid12554	D	w
uid12555	D	m
uid12556	D	m
uid12557	D	m
uid12558	CH	w
uid12559	A	w
uid12560	D	w
uid12561	A	w
uid12562	A	m
uid12563	D	m
uid12564	CH	m
uid12565	CH	w
uid12566	A	w
uid12567	A	w
uid12568	A	w
uid12569	A	m
uid12570	D	m
uid12571	D	w
uid12572	CH	w
uid12573	D	m
uid12574	A	m
uid12575	D	w
uid12576	A	m
uid12577	CH	m
uid12578	D	w
uid12579	D	w
uid12580	D	m
uid12581	A	w
uid12582	CH	w
uid12583	D	w
uid12584	CH	m
uid12585	D	w
uid12586	CH	w
uid12587	D	w
uid12588	CH	m
uid12589	A	w
uid12590	A	w
uid12591	D	m
uid12592	A	w
uid12593	D	m
uid12594	A	w
uid12595	A	m
uid12596	D	m
uid12597	D	w
uid12598	D	w
uid12599	A	w
uid12600	D	w
uid12601	A	m
uid12602	D	w
uid12603	D	w
uid12604	CH	w
uid12605	A	w
uid12606	A	w
uid12607	CH	w
uid12608	D	w
uid12609	A	w
uid12610	D	w
uid12611	D	m
uid12612	D	w
uid12613	CH	w
uid12614	D	w
uid12615	A	w
uid12616	D	w
uid12617	CH	w
uid12618	D	m
uid12619	D	m
uid12620	CH	m
uid12621	D	w
uid12622	D	w
uid12623	A	m
uid12624	D	w
uid12625	A	w
uid12626	CH	w
uid12627	D	w
uid12628	D	w
uid12629	CH	w
uid12630	A	m
uid12631	D	w
uid12632	D	w
uid12633	A	m
uid12634	D	w
uid12635	A	m
uid12636	D	m
uid12637	A	m
uid12638	D	m
uid12639	D	m
uid12640	A	m
uid12641	CH	w
uid12642	D	w
uid12643	A	w
uid12644	D	w
uid12645	D	w
uid12646	D	w
uid12647	CH	m
uid12648	CH	w
uid12649	A	w
uid12650	D	w
uid12651	D	w
uid12652	D	w
uid12653	CH	m
uid12654	D	m
uid12655	A	w
uid12656	D	w
uid12657	A	m
uid12658	D	w
uid12659	D	m
uid12660	D	m
uid12661	A	w
uid12662	A	w
uid12663	D	w
uid12664	D	m
uid12665	D	w
uid12666	CH	w
uid12667	D	w
uid12668	D	w
uid12669	D	m
uid12670	D	m
uid12671	D	m
uid12672	D	m
uid12673	D	w
uid12674	D	w
uid12675	D	w
uid12676	A	m
uid12677	D	w
uid12678	A	w
uid12679	CH	w
uid12680	D	w
uid12681	CH	w
uid12682	D	w
uid12683	A	w
uid12684	D	w
uid12685	D	w
uid12686	D	w
uid12687	D	m
uid12688	A	w
uid12689	A	m
uid12690	D	w
uid12691	D	m
uid12692	D	w
uid12693	D	w
uid12694	D	w
uid12695	D	w
uid12696	A	w
uid12697	D	m
uid12698	D	m
uid12699	D	w
uid12700	A	m
uid12701	D	m
uid12702	D	m
uid12703	D	w
uid12704	D	m
uid12705	CH	w
uid12706	CH	m
uid12707	A	w
uid12708	D	m
uid12709	A	w
uid12710	D	w
uid12711	D	m
uid12712	A	w
uid12713	D	m
uid12714	D	m
uid12715	D	m
uid12716	A	m
uid12717	D	m
uid12718	A	m
uid12719	A	m
uid12720	CH	w
uid12721	D	w
uid12722	D	m
uid12723	A	m
uid12724	CH	w
uid12725	D	w
uid12726	D	w
uid12727	A	m
uid12728	A	w
uid12729	D	w
uid12730	CH	m
uid12731	A	m
uid12732	D	w
uid12733	CH	m
uid12734	D	w
uid12735	D	w
uid12736	D	w
uid12737	D	w
uid12738	A	w
uid12739	CH	m
uid12740	CH	w
uid12741	A	w
uid12742	A	w
uid12743	D	m
uid12744	A	w
uid12745	A	w
uid12746	A	m
uid12747	A	w
uid12748	D	w
uid12749	A	m
uid12750	D	m
uid12751	D	w
uid12752	A	w
uid12753	D	m
uid12754	CH	m
uid12755	A	w
uid12756	D	m
uid12757	D	m
uid12758	D	w
uid12759	CH	m
uid12760	D	w
uid12761	CH	m
uid12762	D	w
uid12763	A	w
uid12764	D	m
uid12765	D	m
uid12766	D	w
uid12767	CH	m
uid12768	D	w
uid12769	D	m
uid12770	CH	m
uid12771	A	m
uid12772	A	m
uid12773	D	w
uid12774	D	m
uid12775	A	m
uid12776	A	m
uid12777	CH	w
uid12778	A	w
uid12779	D	w
uid12780	D	m
uid12781	A	w
uid12782	A	w
uid12783	D	w
uid12784	D	w
uid12785	A	w
uid12786	D	m
uid12787	D	m
uid12788	D	w
uid12789	D	m
uid12790	D	w
uid12791	D	m
uid12792	D	w
uid12793	D	m
uid12794	A	w
uid12795	A	w
uid12796	D	m
uid12797	D	w
uid12798	A	w
uid12799	A	m
uid12800	D	w
uid12801	D	w
uid12802	CH	m
uid12803	CH	w
uid12804	CH	w
uid12805	CH	w
uid12806	D	m
uid12807	D	m
uid12808	D	w
uid12809	CH	w
uid12810	D	w
uid12811	D	m
uid12812	A	w
uid12813	D	m
uid12814	A	w
uid12815	A	w
uid12816	CH	m
uid12817	D	w
uid12818	A	w
uid12819	D	w
uid12820	D	w
uid12821	CH	m
uid12822	CH	w
uid12823	D	m
uid12824	D	w
uid12825	CH	w
uid12826	D	m
uid12827	D	m
uid12828	CH	m
uid12829	D	w
uid12830	D	w
uid12831	D	m
uid12832	D	w
uid12833	CH	m
uid12834	CH	m
uid12835	D	w
uid12836	A	m
uid12837	CH	w
uid12838	D	m
uid12839	CH	w
uid12840	A	w
uid12841	D	m
uid12842	D	w
uid12843	D	w
uid12844	D	m
uid12845	D	m
uid12846	D	w
uid12847	D	m
uid12848	A	m
uid12849	D	m
uid12850	D	w
uid12851	A	w
uid12852	D	m
uid12853	D	m
uid12854	D	w
uid12855	D	w
uid12856	D	m
uid12857	CH	w
uid12858	A	m
uid12859	A	m
uid12860	A	m
uid12861	A	m
uid12862	D	m
uid12863	D	w
uid12864	A	w
uid12865	A	w
uid12866	A	m
uid12867	D	w
uid12868	D	w
uid12869	A	w
uid12870	D	w
uid12871	CH	m
uid12872	CH	m
uid12873	D	w
uid12874	D	w
uid12875	D	w
uid12876	A	w
uid12877	CH	w
uid12878	D	w
uid12879	D	m
uid12880	D	w
uid12881	D	w
uid12882	A	w
uid12883	D	w
uid12884	D	m
uid12885	CH	w
uid12886	CH	w
uid12887	D	m
uid12888	D	w
uid12889	D	w
uid12890	D	w
uid12891	CH	m
uid12892	CH	w
uid12893	A	w
uid12894	A	m
uid12895	A	w
uid12896	D	w
uid12897	CH	m
uid12898	D	w
uid12899	A	w
uid12900	A	w
uid12901	CH	m
uid12902	CH	m
uid12903	D	w
uid12904	CH	w
uid12905	A	m
uid12906	D	m
uid12907	D	w
uid12908	D	w
uid12909	D	w
uid12910	D	w
uid12911	A	w
uid12912	D	w
uid12913	D	w
uid12914	D	w
uid12915	A	w
uid12916	A	m
uid12917	D	m
uid12918	A	w
uid12919	D	w
uid12920	D	w
uid12921	A	w
uid12922	CH	w
uid12923	D	w
uid12924	D	m
uid12925	D	m
uid12926	CH	m
uid12927	A	m
uid12928	D	w
uid12929	D	w
uid12930	CH	m
uid12931	CH	m
uid12932	CH	w
uid12933	A	w
uid12934	CH	m
uid12935	A	w
uid12936	D	w
uid12937	D	m
uid12938	D	w
uid12939	CH	m
uid12940	A	w
uid12941	D	w
uid12942	A	w
uid12943	CH	w
uid12944	D	w
uid12945	D	w
uid12946	A	m
uid12947	A	w
uid12948	D	m
uid12949	D	w
uid12950	A	w
uid12951	D	w
uid12952	CH	w
uid12953	A	w
uid12954	D	w
uid12955	D	w
uid12956	CH	w
uid12957	CH	w
uid12958	A	m
uid12959	CH	m
uid12960	CH	m
uid12961	D	w
uid12962	A	m
uid12963	A	m
uid12964	A	w
uid12965	A	m
uid12966	CH	m
uid12967	D	m
uid12968	D	w
uid12969	A	m
uid12970	CH	w
uid12971	A	m
uid12972	D	w
uid12973	A	w
uid12974	CH	w
uid12975	CH	w
uid12976	D	w
uid12977	D	w
uid12978	D	w
uid12979	D	w
uid12980	A	w
uid12981	CH	w
uid12982	D	w
uid12983	D	w
uid12984	D	w
uid12985	A	m
uid12986	CH	w
uid12987	CH	m
uid12988	D	m
uid12989	A	w
uid12990	CH	w
uid12991	D	w
uid12992	D	m
uid12993	CH	m
uid12994	CH	m
uid12995	CH	m
uid12996	D	w
uid12997	CH	m
uid12998	CH	w
uid12999	A	w
uid13000	D	w
uid13001	D	w
uid13002	A	w
uid13003	CH	w
uid13004	D	w
uid13005	A	m
uid13006	A	w
uid13007	D	m
uid13008	A	w
uid13009	A	w
uid13010	A	w
uid13011	A	w
uid13012	D	w
uid13013	CH	w
uid13014	A	w
uid13015	A	m
uid13016	D	w
uid13017	D	w
uid13018	D	w
uid13019	CH	m
uid13020	CH	m
uid13021	D	w
uid13022	CH	w
uid13023	A	w
uid13024	D	w
uid13025	CH	w
uid13026	A	w
uid13027	D	w
uid13028	D	w
uid13029	D	m
uid13030	A	w
uid13031	D	m
uid13032	A	w
uid13033	CH	w
uid13034	A	w
uid13035	D	m
uid13036	A	w
uid13037	D	w
uid13038	A	m
uid13039	A	w
uid13040	D	w
uid13041	A	w
uid13042	D	w
uid13043	D	m
uid13044	D	w
uid13045	A	w
uid13046	D	w
uid13047	CH	w
uid13048	D	w
uid13049	CH	m
uid13050	D	m
uid13051	D	m
uid13052	A	m
uid13053	D	w
uid13054	D	m
uid13055	A	w
uid13056	A	w
uid13057	D	m
uid13058	A	w
uid13059	CH	w
uid13060	A	m
uid13061	D	m
uid13062	D	w
uid13063	D	m
uid13064	D	w
uid13065	CH	m
uid13066	D	w
uid13067	D	w
uid13068	A	w
uid13069	CH	m
uid13070	D	w
uid13071	CH	w
uid13072	D	w
uid13073	A	w
uid13074	A	w
uid13075	D	m
uid13076	D	w
uid13077	D	m
uid13078	D	w
uid13079	A	m
uid13080	A	m
uid13081	D	w
uid13082	D	m
uid13083	D	w
uid13084	A	w
uid13085	CH	m
uid13086	D	w
uid13087	D	w
uid13088	CH	w
uid13089	CH	w
uid13090	A	w
uid13091	D	m
uid13092	D	w
uid13093	D	m
uid13094	D	m
uid13095	D	w
uid13096	D	w
uid13097	D	m
uid13098	D	m
uid13099	CH	m
uid13100	CH	w
uid13101	D	w
uid13102	D	m
uid13103	D	m
uid13104	D	w
uid13105	CH	w
uid13106	D	m
uid13107	A	w
uid13108	A	w
uid13109	CH	w
uid13110	D	w
uid13111	D	m
uid13112	D	m
uid13113	A	w
uid13114	CH	w
uid13115	A	m
uid13116	D	w
uid13117	D	m
uid13118	D	w
uid13119	D	m
uid13120	A	w
uid13121	A	m
uid13122	D	w
uid13123	A	w
uid13124	D	m
uid13125	A	w
uid13126	CH	m
uid13127	A	w
uid13128	CH	w
uid13129	A	w
uid13130	A	w
uid13131	D	m
uid13132	A	w
uid13133	A	m
uid13134	A	w
uid13135	A	w
uid13136	A	m
uid13137	D	m
uid13138	CH	w
uid13139	A	w
uid13140	D	w
uid13141	A	w
uid13142	A	m
uid13143	D	w
uid13144	D	w
uid13145	A	w
uid13146	D	m
uid13147	D	m
uid13148	D	w
uid13149	D	w
uid13150	CH	w
uid13151	A	w
uid13152	D	w
uid13153	D	w
uid13154	A	w
uid13155	CH	m
uid13156	D	w
uid13157	A	m
uid13158	CH	m
uid13159	D	w
uid13160	A	w
uid13161	D	m
uid13162	D	w
uid13163	D	m
uid13164	A	m
uid13165	CH	m
uid13166	D	w
uid13167	CH	m
uid13168	A	w
uid13169	A	w
uid13170	CH	w
uid13171	A	m
uid13172	A	w
uid13173	D	m
uid13174	D	w
uid13175	A	m
uid13176	CH	m
uid13177	CH	m
uid13178	CH	w
uid13179	CH	m
uid13180	D	w
uid13181	CH	w
uid13182	A	w
uid13183	A	w
uid13184	A	w
uid13185	A	m
uid13186	D	w
uid13187	CH	w
uid13188	A	w
uid13189	D	w
uid13190	D	w
uid13191	CH	w
uid13192	D	m
uid13193	D	m
uid13194	D	m
uid13195	CH	w
uid13196	A	m
uid13197	CH	m
uid13198	A	w
uid13199	D	w
uid13200	CH	m
uid13201	D	w
uid13202	CH	w
uid13203	D	m
uid13204	D	w
uid13205	CH	w
uid13206	D	m
uid13207	D	w
uid13208	D	w
uid13209	D	w
uid13210	A	w
uid13211	D	w
uid13212	D	m
uid13213	D	w
uid13214	A	m
uid13215	D	m
uid13216	D	w
uid13217	CH	w
uid13218	A	w
uid13219	D	w
uid13220	A	m
uid13221	D	m
uid13222	D	m
uid13223	CH	m
uid13224	D	m
uid13225	D	w
uid13226	D	w
uid13227	D	w
uid13228	D	w
uid13229	D	m
uid13230	A	m
uid13231	A	w
uid13232	D	m
uid13233	A	m
uid13234	CH	w
uid13235	CH	w
uid13236	D	w
uid13237	A	m
uid13238	A	m
uid13239	D	w
uid13240	D	m
uid13241	D	w
uid13242	CH	w
uid13243	A	w
uid13244	A	m
uid13245	A	w
uid13246	A	m
uid13247	D	m
uid13248	D	w
uid13249	D	m
uid13250	A	m
uid13251	CH	m
uid13252	D	m
uid13253	A	w
uid13254	D	m
uid13255	D	w
uid13256	D	w
uid13257	CH	m
uid13258	D	w
uid13259	A	w
uid13260	D	m
uid13261	D	m
uid13262	D	w
uid13263	D	m
uid13264	D	w
uid13265	D	m
uid13266	D	w
uid13267	CH	m
uid13268	A	m
uid13269	CH	m
uid13270	A	w
uid13271	A	w
uid13272	CH	m
uid13273	A	m
uid13274	A	m
uid13275	D	m
uid13276	A	m
uid13277	A	w
uid13278	D	w
uid13279	A	m
uid13280	A	w
uid13281	A	w
uid13282	A	w
uid13283	D	w
uid13284	A	m
uid13285	CH	w
uid13286	D	w
uid13287	A	m
uid13288	CH	w
uid13289	A	w
uid13290	D	m
uid13291	A	w
uid13292	CH	m
uid13293	CH	w
uid13294	CH	w
uid13295	D	w
uid13296	D	m
uid13297	D	w
uid13298	A	w
uid13299	D	w
uid13300	D	m
uid13301	D	m
uid13302	CH	w
uid13303	A	w
uid13304	A	w
uid13305	D	w
uid13306	A	w
uid13307	A	m
uid13308	D	m
uid13309	D	m
uid13310	A	m
uid13311	CH	w
uid13312	A	w
uid13313	D	m
uid13314	D	m
uid13315	D	w
uid13316	A	w
uid13317	A	w
uid13318	D	m
uid13319	D	w
uid13320	D	m
uid13321	A	m
uid13322	CH	w
uid13323	D	w
uid13324	D	w
uid13325	CH	w
uid13326	A	w
uid13327	A	w
uid13328	A	m
uid13329	CH	w
uid13330	CH	w
uid13331	CH	m
uid13332	CH	w
uid13333	D	w
uid13334	A	w
uid13335	A	m
uid13336	A	w
uid13337	A	w
uid13338	A	m
uid13339	A	w
uid13340	A	m
uid13341	CH	w
uid13342	D	m
uid13343	D	w
uid13344	D	m
uid13345	D	m
uid13346	A	w
uid13347	CH	w
uid13348	CH	w
uid13349	D	m
uid13350	D	m
uid13351	CH	w
uid13352	D	w
uid13353	CH	m
uid13354	D	m
uid13355	D	w
uid13356	A	m
uid13357	CH	w
uid13358	A	w
uid13359	A	m
uid13360	D	m
uid13361	A	w
uid13362	CH	w
uid13363	D	m
uid13364	CH	w
uid13365	CH	w
uid13366	D	w
uid13367	D	w
uid13368	A	m
uid13369	CH	w
uid13370	D	m
uid13371	A	m
uid13372	D	w
uid13373	A	w
uid13374	A	m
uid13375	A	m
uid13376	D	m
uid13377	D	w
uid13378	A	w
uid13379	D	w
uid13380	CH	m
uid13381	D	w
uid13382	D	m
uid13383	A	w
uid13384	D	w
uid13385	A	m
uid13386	D	w
uid13387	D	w
uid13388	A	w
uid13389	D	m
uid13390	A	m
uid13391	D	w
uid13392	A	w
uid13393	A	w
uid13394	D	w
uid13395	D	m
uid13396	D	m
uid13397	A	w
uid13398	A	m
uid13399	CH	w
uid13400	D	m
uid13401	D	m
uid13402	D	m
uid13403	A	w
uid13404	D	m
uid13405	A	w
uid13406	D	w
uid13407	D	m
uid13408	CH	w
uid13409	D	m
uid13410	D	m
uid13411	A	w
uid13412	D	m
uid13413	D	w
uid13414	D	m
uid13415	A	w
uid13416	A	w
uid13417	A	w
uid13418	A	w
uid13419	A	w
uid13420	D	w
uid13421	A	m
uid13422	A	w
uid13423	D	w
uid13424	D	m
uid13425	D	w
uid13426	D	m
uid13427	CH	w
uid13428	D	m
uid13429	D	w
uid13430	D	m
uid13431	D	w
uid13432	A	w
uid13433	A	m
uid13434	D	m
uid13435	D	w
uid13436	A	w
uid13437	D	w
uid13438	D	w
uid13439	D	w
uid13440	CH	w
uid13441	CH	w
uid13442	CH	m
uid13443	D	w
uid13444	A	w
uid13445	D	m
uid13446	D	m
uid13447	D	w
uid13448	D	w
uid13449	D	w
uid13450	D	w
uid13451	CH	w
uid13452	D	w
uid13453	CH	w
uid13454	A	w
uid13455	D	w
uid13456	CH	m
uid13457	D	w
uid13458	D	w
uid13459	D	w
uid13460	CH	w
uid13461	A	w
uid13462	A	m
uid13463	D	m
uid13464	CH	m
uid13465	A	w
uid13466	D	w
uid13467	D	w
uid13468	D	w
uid13469	CH	m
uid13470	D	w
uid13471	D	w
uid13472	A	w
uid13473	D	w
uid13474	A	w
uid13475	CH	m
uid13476	A	w
uid13477	A	m
uid13478	A	m
uid13479	D	w
uid13480	CH	w
uid13481	D	w
uid13482	CH	m
uid13483	CH	m
uid13484	A	m
uid13485	D	w
uid13486	A	m
uid13487	A	w
uid13488	D	w
uid13489	D	m
uid13490	A	w
uid13491	A	w
uid13492	D	m
uid13493	CH	m
uid13494	D	w
uid13495	CH	w
uid13496	CH	m
uid13497	A	w
uid13498	CH	w
uid13499	A	w
uid13500	D	m
uid13501	A	w
uid13502	CH	m
uid13503	CH	w
uid13504	D	m
uid13505	D	m
uid13506	CH	m
uid13507	D	w
uid13508	CH	w
uid13509	A	m
uid13510	CH	w
uid13511	D	w
uid13512	D	w
uid13513	A	m
uid13514	CH	w
uid13515	D	m
uid13516	D	w
uid13517	D	w
uid13518	D	w
uid13519	A	w
uid13520	D	m
uid13521	CH	m
uid13522	D	w
uid13523	A	w
uid13524	D	w
uid13525	CH	w
uid13526	D	m
uid13527	CH	w
uid13528	D	w
uid13529	A	m
uid13530	D	w
uid13531	A	w
uid13532	D	m
uid13533	D	w
uid13534	D	w
uid13535	A	w
uid13536	D	w
uid13537	A	m
uid13538	D	m
uid13539	A	w
uid13540	D	w
uid13541	A	m
uid13542	D	w
uid13543	A	m
uid13544	D	w
uid13545	CH	w
uid13546	CH	w
uid13547	A	w
uid13548	CH	m
uid13549	A	w
uid13550	CH	m
uid13551	A	w
uid13552	D	w
uid13553	D	w
uid13554	A	w
uid13555	D	m
uid13556	CH	w
uid13557	A	w
uid13558	D	w
uid13559	D	w
uid13560	CH	m
uid13561	A	w
uid13562	CH	w
uid13563	A	m
uid13564	D	w
uid13565	D	w
uid13566	A	w
uid13567	D	w
uid13568	A	w
uid13569	CH	w
uid13570	CH	m
uid13571	CH	m
uid13572	A	w
uid13573	A	w
uid13574	A	w
uid13575	A	m
uid13576	CH	m
uid13577	D	w
uid13578	CH	m
uid13579	CH	m
uid13580	D	w
uid13581	A	m
uid13582	CH	w
uid13583	D	w
uid13584	CH	w
uid13585	D	m
uid13586	CH	m
uid13587	D	w
uid13588	D	m
uid13589	D	m
uid13590	D	w
uid13591	A	m
uid13592	CH	w
uid13593	D	w
uid13594	D	w
uid13595	A	m
uid13596	CH	m
uid13597	D	m
uid13598	CH	m
uid13599	CH	m
uid13600	A	m
uid13601	D	w
uid13602	A	m
uid13603	D	w
uid13604	A	w
uid13605	D	w
uid13606	A	m
uid13607	A	w
uid13608	A	m
uid13609	A	w
uid13610	D	w
uid13611	D	w
uid13612	A	m
uid13613	CH	m
uid13614	D	w
uid13615	CH	m
uid13616	A	m
uid13617	D	m
uid13618	D	w
uid13619	D	w
uid13620	D	m
uid13621	A	w
uid13622	A	m
uid13623	D	w
uid13624	A	m
uid13625	D	w
uid13626	CH	w
uid13627	A	m
uid13628	CH	m
uid13629	D	w
uid13630	D	m
uid13631	CH	w
uid13632	CH	w
uid13633	A	w
uid13634	D	m
uid13635	CH	w
uid13636	D	w
uid13637	D	w
uid13638	D	w
uid13639	CH	w
uid13640	D	w
uid13641	D	m
uid13642	D	m
uid13643	D	w
uid13644	D	m
uid13645	A	w
uid13646	CH	w
uid13647	CH	w
uid13648	D	w
uid13649	CH	m
uid13650	D	m
uid13651	A	m
uid13652	CH	w
uid13653	A	m
uid13654	D	w
uid13655	D	w
uid13656	D	w
uid13657	D	w
uid13658	CH	m
uid13659	CH	m
uid13660	D	w
uid13661	A	w
uid13662	CH	w
uid13663	D	w
uid13664	D	m
uid13665	D	w
uid13666	CH	m
uid13667	A	w
uid13668	CH	w
uid13669	D	m
uid13670	D	w
uid13671	D	w
uid13672	A	w
uid13673	D	w
uid13674	D	w
uid13675	D	m
uid13676	D	w
uid13677	CH	w
uid13678	CH	w
uid13679	CH	m
uid13680	A	w
uid13681	A	w
uid13682	D	w
uid13683	D	w
uid13684	A	m
uid13685	D	w
uid13686	A	w
uid13687	D	w
uid13688	A	w
uid13689	A	m
uid13690	D	m
uid13691	D	m
uid13692	D	w
uid13693	A	w
uid13694	D	w
uid13695	D	w
uid13696	D	w
uid13697	D	w
uid13698	D	m
uid13699	A	w
uid13700	CH	w
uid13701	D	m
uid13702	A	w
uid13703	A	w
uid13704	A	m
uid13705	D	w
uid13706	D	w
uid13707	D	w
uid13708	D	m
uid13709	D	w
uid13710	A	w
uid13711	D	w
uid13712	D	w
uid13713	D	m
uid13714	D	m
uid13715	A	m
uid13716	D	m
uid13717	D	w
uid13718	D	w
uid13719	A	m
uid13720	CH	m
uid13721	D	w
uid13722	D	w
uid13723	D	w
uid13724	A	w
uid13725	CH	m
uid13726	CH	m
uid13727	D	w
uid13728	D	m
uid13729	A	m
uid13730	A	w
uid13731	D	m
uid13732	A	m
uid13733	CH	w
uid13734	D	w
uid13735	A	m
uid13736	D	m
uid13737	D	m
uid13738	A	w
uid13739	A	m
uid13740	D	m
uid13741	CH	w
uid13742	CH	w
uid13743	CH	m
uid13744	D	w
uid13745	CH	m
uid13746	D	w
uid13747	D	w
uid13748	A	m
uid13749	CH	w
uid13750	D	w
uid13751	D	w
uid13752	A	m
uid13753	D	w
uid13754	D	m
uid13755	CH	m
uid13756	D	w
uid13757	D	w
uid13758	D	m
uid13759	A	w
uid13760	CH	m
uid13761	A	w
uid13762	D	w
uid13763	D	w
uid13764	D	w
uid13765	D	w
uid13766	CH	m
uid13767	D	w
uid13768	D	m
uid13769	D	w
uid13770	D	m
uid13771	CH	w
uid13772	D	w
uid13773	D	w
uid13774	D	m
uid13775	CH	w
uid13776	A	w
uid13777	CH	w
uid13778	D	m
uid13779	A	m
uid13780	CH	m
uid13781	A	m
uid13782	A	m
uid13783	CH	w
uid13784	D	m
uid13785	D	m
uid13786	CH	w
uid13787	A	m
uid13788	D	w
uid13789	CH	w
uid13790	D	w
uid13791	A	w
uid13792	D	w
uid13793	D	w
uid13794	CH	w
uid13795	D	m
uid13796	D	w
uid13797	CH	w
uid13798	A	w
uid13799	A	m
uid13800	D	w
uid13801	D	m
uid13802	A	m
uid13803	D	w
uid13804	D	w
uid13805	A	w
uid13806	D	m
uid13807	D	w
uid13808	D	w
uid13809	CH	w
uid13810	D	m
uid13811	CH	m
uid13812	CH	w
uid13813	A	w
uid13814	D	w
uid13815	D	w
uid13816	A	w
uid13817	A	w
uid13818	CH	w
uid13819	D	w
uid13820	CH	w
uid13821	D	m
uid13822	CH	w
uid13823	CH	w
uid13824	A	w
uid13825	D	w
uid13826	A	w
uid13827	CH	w
uid13828	D	w
uid13829	D	w
uid13830	CH	w
uid13831	D	m
uid13832	D	w
uid13833	A	w
uid13834	D	w
uid13835	D	w
uid13836	A	m
uid13837	CH	w
uid13838	A	m
uid13839	D	w
uid13840	D	m
uid13841	D	w
uid13842	D	m
uid13843	D	m
uid13844	A	m
uid13845	D	m
uid13846	A	w
uid13847	D	w
uid13848	CH	w
uid13849	D	m
uid13850	D	m
uid13851	CH	m
uid13852	D	w
uid13853	D	w
uid13854	D	w
uid13855	CH	w
uid13856	D	w
uid13857	A	w
uid13858	D	w
uid13859	CH	m
uid13860	D	w
uid13861	A	m
uid13862	CH	m
uid13863	CH	w
uid13864	D	w
uid13865	D	w
uid13866	D	m
uid13867	D	m
uid13868	D	w
uid13869	D	m
uid13870	D	w
uid13871	D	w
uid13872	D	w
uid13873	CH	m
uid13874	A	w
uid13875	D	m
uid13876	D	m
uid13877	A	m
uid13878	A	m
uid13879	D	w
uid13880	D	w
uid13881	D	m
uid13882	A	m
uid13883	CH	m
uid13884	D	w
uid13885	A	m
uid13886	A	m
uid13887	D	w
uid13888	D	m
uid13889	D	w
uid13890	D	w
uid13891	D	w
uid13892	D	w
uid13893	CH	w
uid13894	A	m
uid13895	D	m
uid13896	A	m
uid13897	D	m
uid13898	D	w
uid13899	A	m
uid13900	D	m
uid13901	CH	w
uid13902	CH	m
uid13903	A	m
uid13904	D	w
uid13905	D	m
uid13906	D	w
uid13907	D	m
uid13908	A	m
uid13909	D	m
uid13910	CH	m
uid13911	D	w
uid13912	D	w
uid13913	D	m
uid13914	D	m
uid13915	D	w
uid13916	CH	m
uid13917	D	m
uid13918	A	w
uid13919	D	m
uid13920	A	w
uid13921	CH	w
uid13922	CH	w
uid13923	D	m
uid13924	D	m
uid13925	CH	w
uid13926	D	w
uid13927	D	m
uid13928	D	m
uid13929	D	m
uid13930	A	w
uid13931	CH	w
uid13932	CH	m
uid13933	A	m
uid13934	D	w
uid13935	CH	m
uid13936	A	w
uid13937	D	w
uid13938	D	w
uid13939	D	m
uid13940	A	w
uid13941	A	m
uid13942	D	w
uid13943	CH	w
uid13944	D	w
uid13945	D	m
uid13946	A	w
uid13947	A	w
uid13948	A	w
uid13949	D	w
uid13950	D	w
uid13951	D	w
uid13952	D	m
uid13953	D	w
uid13954	D	w
uid13955	A	w
uid13956	D	w
uid13957	A	w
uid13958	D	w
uid13959	A	m
uid13960	A	m
uid13961	A	w
uid13962	A	w
uid13963	A	w
uid13964	D	m
uid13965	D	w
uid13966	A	m
uid13967	A	m
